rho_global,regime,horizon,scale,A_G_l_max,A_G_c_max,A_G_q_min,sigma_m1,sigma_m2_mean,sigma_m2_min,sigma_m2_max,sigma_m2_std_population,sigma_m2_median,sigma_m2_q25,sigma_m2_q75,m2_argmin_variant_id,m2_argmax_variant_id,sigma_m0_raw_product,m0_status,sigma_m0,m0_induced_l_max,m0_induced_c_max,m0_induced_q_min,sigma_m3_B1400,retained_mass,deterministic_truncation_abs_error_bound,m3_B1400_mc_var_bound,m3_B1400_mc_se_bound,m3_B1400_graph_trajectories,sigma_m3_B2000,m3_B2000_mc_var_bound,m3_B2000_mc_se_bound,m3_B2000_graph_trajectories,sigma_whitebox,error_m0,error_m1,error_m2,error_m3_B1400,error_m3_B2000
0.95,G2,235.0,0.94,0.4271692909032529,2.167539281335848,0.5,1.0,0.9125925925925924,0.71,1.0,0.1237857346113778,1.0,0.745,1.0,M2J_A2_B3_C1,M2J_A1_B1_C2,0.272832,NOT_APPLICABLE,,0.4544354158545245,2.305892852484944,0.5,0.7208539600838646,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.7188011546512202,0.0001250433740121,0.0111822794640522,2000,0.61,,0.39,0.3025925925925924,0.11085396008386461,0.1088011546512202
0.95,G2,240.0,0.94,0.4271692909032529,2.167539281335848,0.5,1.0,0.9125925925925924,0.72,1.0,0.1237558107155823,1.0,0.745,1.0,M2J_A2_B2_C1,M2J_A1_B1_C2,0.254475,NOT_APPLICABLE,,0.4544354158545245,2.305892852484944,0.5,0.71942488418394,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.7172978609249931,0.0001250433740121,0.0111822794640522,2000,0.615,,0.385,0.2975925925925924,0.10442488418394003,0.10229786092499316
0.975,G0,0.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,M2J_A1_B1_C1,M2J_A1_B1_C1,1.0,PREDICTED,1.0,0.5161469422741822,2.527236784024143,0.5,1.0,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,1.0,0.0001250433740121,0.0111822794640522,2000,1.0,0.0,0.0,0.0,0.0,0.0
0.975,G0,5.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.97,0.91,1.0,0.0424264068711928,1.0,0.91,1.0,M2J_A1_B1_C2,M2J_A1_B1_C1,0.3862799999999999,PREDICTED,0.3862799999999999,0.5161469422741822,2.527236784024143,0.5,0.9985686959811686,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9944846293388346,0.0001250433740121,0.0111822794640522,2000,1.0,-0.61372,0.0,-0.030000000000000027,-0.001431304018831403,-0.005515370661165364
0.975,G0,10.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9666666666666668,0.92,1.0,0.0339934634239518,0.98,0.92,1.0,M2J_A1_B1_C2,M2J_A1_B1_C3,0.4864860000000001,PREDICTED,0.4864860000000001,0.5161469422741822,2.527236784024143,0.5,0.9864332449866392,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9874971310313384,0.0001250433740121,0.0111822794640522,2000,0.99,-0.5035139999999999,0.010000000000000009,-0.023333333333333206,-0.0035667550133607895,-0.002502868968661587
0.975,G0,15.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.94,0.84,1.0,0.0711805216802087,0.98,0.84,1.0,M2J_A1_B1_C2,M2J_A1_B1_C3,0.266616,PREDICTED,0.266616,0.5161469422741822,2.527236784024143,0.5,0.9777434429330424,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9769538067876292,0.0001250433740121,0.0111822794640522,2000,0.99,-0.723384,0.010000000000000009,-0.050000000000000044,-0.012256557066957607,-0.013046193212370771
0.975,G0,20.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.96,0.91,1.0,0.0374165738677394,0.97,0.91,1.0,M2J_A1_B1_C2,M2J_A1_B1_C3,0.330928,PREDICTED,0.330928,0.5161469422741822,2.527236784024143,0.5,0.9762728321173478,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9774434755796994,0.0001250433740121,0.0111822794640522,2000,0.98,-0.649072,0.020000000000000018,-0.020000000000000018,-0.0037271678826521493,-0.002556524420300632
0.975,G0,25.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9633333333333334,0.93,1.0,0.0286744175568087,0.96,0.93,1.0,M2J_A1_B1_C2,M2J_A1_B1_C3,0.42588,PREDICTED,0.42588,0.5161469422741822,2.527236784024143,0.5,0.97627323800651,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9754434555390884,0.0001250433740121,0.0111822794640522,2000,0.98,-0.55412,0.020000000000000018,-0.016666666666666607,-0.00372676199348998,-0.004556544460911582
0.975,G0,30.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9566666666666668,0.91,1.0,0.0368178700572908,0.96,0.91,1.0,M2J_A1_B1_C2,M2J_A1_B1_C3,0.2828279999999999,PREDICTED,0.2828279999999999,0.5161469422741822,2.527236784024143,0.5,0.9726922072311464,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9714428135895484,0.0001250433740121,0.0111822794640522,2000,0.97,-0.6871720000000001,0.030000000000000027,-0.013333333333333197,0.002692207231146382,0.0014428135895484528
0.975,G0,35.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.97,0.95,1.0,0.0216024689946928,0.96,0.95,1.0,M2J_A1_B1_C2,M2J_A1_B1_C3,0.325875,PREDICTED,0.325875,0.5161469422741822,2.527236784024143,0.5,0.976380317136182,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9739941687264776,0.0001250433740121,0.0111822794640522,2000,0.96,-0.6341249999999999,0.040000000000000036,0.010000000000000009,0.016380317136182043,0.01399416872647763
0.975,G0,40.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.97,0.95,1.0,0.0216024689946928,0.96,0.95,1.0,M2J_A1_B1_C2,M2J_A1_B1_C3,0.253575,PREDICTED,0.253575,0.5161469422741822,2.527236784024143,0.5,0.9692306324547956,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9679906501399926,0.0001250433740121,0.0111822794640522,2000,0.96,-0.706425,0.040000000000000036,0.010000000000000009,0.009230632454795606,0.007990650139992672
0.975,G0,45.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9733333333333334,0.96,1.0,0.0188561808316412,0.96,0.96,1.0,M2J_A1_B1_C1,M2J_A1_B1_C3,0.340648,PREDICTED,0.340648,0.5161469422741822,2.527236784024143,0.5,0.9720941184951484,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9689903649679538,0.0001250433740121,0.0111822794640522,2000,0.95,-0.6093519999999999,0.050000000000000044,0.023333333333333428,0.022094118495148418,0.01899036496795381
0.975,G0,50.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.98,0.97,1.0,0.0141421356237309,0.97,0.97,1.0,M2J_A1_B1_C1,M2J_A1_B1_C3,0.394548,PREDICTED,0.394548,0.5161469422741822,2.527236784024143,0.5,0.9706560897306038,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9684780501784483,0.0001250433740121,0.0111822794640522,2000,0.965,-0.570452,0.03500000000000003,0.015000000000000013,0.0056560897306038305,0.0034780501784483775
0.975,G0,55.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.98,0.97,1.0,0.0141421356237309,0.97,0.97,1.0,M2J_A1_B1_C1,M2J_A1_B1_C3,0.314184,PREDICTED,0.314184,0.5161469422741822,2.527236784024143,0.5,0.9670767487362542,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.964477402487094,0.0001250433740121,0.0111822794640522,2000,0.955,-0.6408159999999999,0.04500000000000004,0.025000000000000022,0.012076748736254195,0.009477402487094055
0.975,G0,60.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9766666666666666,0.96,1.0,0.0169967317119759,0.97,0.96,1.0,M2J_A1_B1_C1,M2J_A1_B1_C3,0.322704,PREDICTED,0.322704,0.5161469422741822,2.527236784024143,0.5,0.9699406406657692,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9674777392239838,0.0001250433740121,0.0111822794640522,2000,0.955,-0.632296,0.04500000000000004,0.021666666666666612,0.014940640665769278,0.012477739223983875
0.975,G0,65.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.98,0.96,1.0,0.0163299316185545,0.98,0.96,1.0,M2J_A1_B1_C1,M2J_A1_B1_C3,0.3439949999999999,PREDICTED,0.3439949999999999,0.5161469422741822,2.527236784024143,0.5,0.9685106205387896,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9679768500443816,0.0001250433740121,0.0111822794640522,2000,0.955,-0.611005,0.04500000000000004,0.025000000000000022,0.013510620538789597,0.01297685004438165
0.975,G0,70.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9766666666666666,0.96,1.0,0.0169967317119759,0.97,0.96,1.0,M2J_A1_B1_C1,M2J_A1_B1_C3,0.2863499999999999,PREDICTED,0.2863499999999999,0.5161469422741822,2.527236784024143,0.5,0.9675000645002488,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9666830169422216,0.0001250433740121,0.0111822794640522,2000,0.95,-0.6636500000000001,0.050000000000000044,0.026666666666666616,0.01750006450024888,0.01668301694222163
0.975,G0,75.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9766666666666666,0.96,1.0,0.0169967317119759,0.97,0.96,1.0,M2J_A1_B1_C2,M2J_A1_B1_C3,0.332734,PREDICTED,0.332734,0.5161469422741822,2.527236784024143,0.5,0.9696484629222366,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9686952141132812,0.0001250433740121,0.0111822794640522,2000,0.95,-0.617266,0.050000000000000044,0.026666666666666616,0.019648462922236654,0.018695214113281233
0.975,G0,80.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9766666666666666,0.96,1.0,0.0169967317119759,0.97,0.96,1.0,M2J_A1_B1_C2,M2J_A1_B1_C3,0.2842559999999999,PREDICTED,0.2842559999999999,0.5161469422741822,2.527236784024143,0.5,0.9675004259467186,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9646948616142714,0.0001250433740121,0.0111822794640522,2000,0.95,-0.6657440000000001,0.050000000000000044,0.026666666666666616,0.017500425946718634,0.01469486161427147
0.975,G0,85.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.98,0.97,1.0,0.0141421356237309,0.97,0.97,1.0,M2J_A1_B1_C1,M2J_A1_B1_C3,0.290445,PREDICTED,0.290445,0.5161469422741822,2.527236784024143,0.5,0.9717939321140509,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.970696426406899,0.0001250433740121,0.0111822794640522,2000,0.955,-0.664555,0.04500000000000004,0.025000000000000022,0.01679393211405089,0.015696426406899056
0.975,G0,90.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9822222222222224,0.96,1.0,0.0168508343201145,0.99,0.96,1.0,M2J_A1_B1_C1,M2J_A1_B1_C3,0.345912,PREDICTED,0.345912,0.5161469422741822,2.527236784024143,0.5,0.9746582961570932,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9736955766325964,0.0001250433740121,0.0111822794640522,2000,0.955,-0.609088,0.04500000000000004,0.02722222222222248,0.019658296157093247,0.018695576632596467
0.975,G0,95.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9822222222222224,0.96,1.0,0.0168508343201145,0.99,0.96,1.0,M2J_A1_B1_C1,M2J_A1_B1_C3,0.258876,PREDICTED,0.258876,0.5161469422741822,2.527236784024143,0.5,0.9739424412030964,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.972695265678132,0.0001250433740121,0.0111822794640522,2000,0.955,-0.696124,0.04500000000000004,0.02722222222222248,0.018942441203096405,0.017695265678132066
0.975,G0,100.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9833333333333334,0.96,1.0,0.0169967317119759,0.99,0.96,1.0,M2J_A1_B1_C1,M2J_A1_B1_C3,0.2991149999999999,PREDICTED,0.2991149999999999,0.5161469422741822,2.527236784024143,0.5,0.977099684100938,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9754906041270084,0.0001250433740121,0.0111822794640522,2000,0.955,-0.655885,0.04500000000000004,0.028333333333333433,0.02209968410093799,0.020490604127008427
0.975,G0,105.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9833333333333334,0.96,1.0,0.0169967317119759,0.99,0.96,1.0,M2J_A1_B1_C1,M2J_A1_B1_C3,0.3549599999999999,PREDICTED,0.3549599999999999,0.5161469422741822,2.527236784024143,0.5,0.9799614141359112,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9794933353902172,0.0001250433740121,0.0111822794640522,2000,0.96,-0.60504,0.040000000000000036,0.023333333333333428,0.019961414135911237,0.019493335390217248
0.975,G0,110.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9833333333333334,0.96,1.0,0.0169967317119759,0.99,0.96,1.0,M2J_A1_B1_C1,M2J_A1_B1_C3,0.2799360000000001,PREDICTED,0.2799360000000001,0.5161469422741822,2.527236784024143,0.5,0.9799614141359112,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9784936205622564,0.0001250433740121,0.0111822794640522,2000,0.96,-0.6800639999999999,0.040000000000000036,0.023333333333333428,0.019961414135911237,0.018493620562256452
0.975,G0,115.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9855555555555556,0.96,1.0,0.014229164972073,0.99,0.97,1.0,M2J_A1_B3_C1,M2J_A1_B1_C3,0.299376,PREDICTED,0.299376,0.5161469422741822,2.527236784024143,0.5,0.9821089789979016,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.97999452978247,0.0001250433740121,0.0111822794640522,2000,0.965,-0.665624,0.03500000000000003,0.02055555555555566,0.017108978997901647,0.014994529782470067
0.975,G0,120.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9833333333333334,0.96,1.0,0.0169967317119759,0.99,0.96,1.0,M2J_A1_B1_C1,M2J_A1_B1_C3,0.262912,PREDICTED,0.262912,0.5161469422741822,2.527236784024143,0.5,0.9806772690899078,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.978993923635661,0.0001250433740121,0.0111822794640522,2000,0.965,-0.702088,0.03500000000000003,0.018333333333333424,0.015677269089907853,0.013993923635660988
0.975,G0,125.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9855555555555556,0.96,1.0,0.014229164972073,0.99,0.97,1.0,M2J_A1_B3_C1,M2J_A1_B1_C3,0.301104,PREDICTED,0.301104,0.5161469422741822,2.527236784024143,0.5,0.9821076951060496,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9794951237697276,0.0001250433740121,0.0111822794640522,2000,0.96,-0.6588959999999999,0.040000000000000036,0.025555555555555665,0.022107695106049596,0.019495123769727618
0.975,G0,130.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9833333333333334,0.96,1.0,0.0169967317119759,0.99,0.96,1.0,M2J_A1_B1_C1,M2J_A1_B1_C3,0.320712,PREDICTED,0.320712,0.5161469422741822,2.527236784024143,0.5,0.984962589728252,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9824983056193228,0.0001250433740121,0.0111822794640522,2000,0.95,-0.629288,0.050000000000000044,0.03333333333333344,0.03496258972825206,0.032498305619322876
0.975,G0,135.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9833333333333334,0.96,1.0,0.0169967317119759,0.99,0.96,1.0,M2J_A1_B1_C1,M2J_A1_B1_C3,0.283338,PREDICTED,0.283338,0.5161469422741822,2.527236784024143,0.5,0.984962589728252,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9824983056193228,0.0001250433740121,0.0111822794640522,2000,0.95,-0.666662,0.050000000000000044,0.03333333333333344,0.03496258972825206,0.032498305619322876
0.975,G0,140.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9855555555555556,0.96,1.0,0.014229164972073,0.99,0.97,1.0,M2J_A1_B3_C1,M2J_A1_B1_C3,0.303912,PREDICTED,0.303912,0.5161469422741822,2.527236784024143,0.5,0.9863951776389356,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9829983077585684,0.0001250433740121,0.0111822794640522,2000,0.945,-0.6410879999999999,0.05500000000000005,0.04055555555555568,0.04139517763893563,0.037998307758568495
0.975,G0,145.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9866666666666666,0.97,1.0,0.0124721912892464,0.99,0.97,1.0,M2J_A1_B1_C1,M2J_A1_B1_C3,0.30976,PREDICTED,0.30976,0.5161469422741822,2.527236784024143,0.5,0.9856793226849386,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9829974164397204,0.0001250433740121,0.0111822794640522,2000,0.955,-0.64524,0.04500000000000004,0.03166666666666662,0.03067932268493867,0.027997416439720424
0.975,G0,150.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9866666666666666,0.97,1.0,0.0124721912892464,0.99,0.97,1.0,M2J_A1_B1_C1,M2J_A1_B1_C3,0.279531,PREDICTED,0.279531,0.5161469422741822,2.527236784024143,0.5,0.9856793226849386,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9829974164397204,0.0001250433740121,0.0111822794640522,2000,0.95,-0.670469,0.050000000000000044,0.036666666666666625,0.035679322684938675,0.03299741643972043
0.975,G0,155.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9866666666666666,0.97,1.0,0.0124721912892464,0.99,0.97,1.0,M2J_A1_B1_C1,M2J_A1_B1_C3,0.302778,PREDICTED,0.302778,0.5161469422741822,2.527236784024143,0.5,0.9878260095442396,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9849992248598416,0.0001250433740121,0.0111822794640522,2000,0.965,-0.662222,0.03500000000000003,0.021666666666666612,0.022826009544239634,0.019999224859841624
0.975,G0,160.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9866666666666666,0.97,1.0,0.0124721912892464,0.99,0.97,1.0,M2J_A1_B1_C1,M2J_A1_B1_C3,0.271656,PREDICTED,0.271656,0.5161469422741822,2.527236784024143,0.5,0.9863938275227184,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9839995100318808,0.0001250433740121,0.0111822794640522,2000,0.965,-0.693344,0.03500000000000003,0.021666666666666612,0.021393827522718456,0.01899951003188083
0.975,G0,165.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9877777777777778,0.97,1.0,0.0113311544746506,0.99,0.98,1.0,M2J_A2_B1_C1,M2J_A1_B1_C3,0.317196,PREDICTED,0.317196,0.5161469422741822,2.527236784024143,0.5,0.989258597454923,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9869983535816048,0.0001250433740121,0.0111822794640522,2000,0.965,-0.647804,0.03500000000000003,0.022777777777777786,0.02425859745492298,0.021998353581604846
0.975,G0,170.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9888888888888888,0.97,1.0,0.009938079899999,0.99,0.98,1.0,M2J_A2_B1_C1,M2J_A1_B1_C3,0.352716,PREDICTED,0.352716,0.5161469422741822,2.527236784024143,0.5,0.9914070403196032,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9889986745563748,0.0001250433740121,0.0111822794640522,2000,0.965,-0.612284,0.03500000000000003,0.02388888888888885,0.02640704031960328,0.023998674556374833
0.975,G0,175.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9888888888888888,0.97,1.0,0.009938079899999,0.99,0.98,1.0,M2J_A2_B1_C1,M2J_A1_B1_C3,0.32428,PREDICTED,0.32428,0.5161469422741822,2.527236784024143,0.5,0.9914070403196032,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9889986745563748,0.0001250433740121,0.0111822794640522,2000,0.965,-0.64072,0.03500000000000003,0.02388888888888885,0.02640704031960328,0.023998674556374833
0.975,G0,180.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.99,0.98,1.0,0.0081649658092772,0.99,0.98,1.0,M2J_A1_B1_C1,M2J_A1_B1_C3,0.34848,PREDICTED,0.34848,0.5161469422741822,2.527236784024143,0.5,0.9928392223411244,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9894980863109316,0.0001250433740121,0.0111822794640522,2000,0.965,-0.61652,0.03500000000000003,0.025000000000000022,0.02783922234112446,0.024498086310931644
0.975,G0,185.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.99,0.98,1.0,0.0081649658092772,0.99,0.98,1.0,M2J_A1_B1_C1,M2J_A1_B1_C3,0.37989,PREDICTED,0.37989,0.5161469422741822,2.527236784024143,0.5,0.9935559552978112,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.990498096331237,0.0001250433740121,0.0111822794640522,2000,0.97,-0.5901099999999999,0.030000000000000027,0.020000000000000018,0.023555955297811182,0.020498096331237003
0.975,G0,190.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.99,0.98,1.0,0.0081649658092772,0.99,0.98,1.0,M2J_A1_B1_C1,M2J_A1_B1_C3,0.35778,PREDICTED,0.35778,0.5161469422741822,2.527236784024143,0.5,0.9935559552978112,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9899977932578324,0.0001250433740121,0.0111822794640522,2000,0.97,-0.61222,0.030000000000000027,0.020000000000000018,0.023555955297811182,0.019997793257832464
0.975,G0,195.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9933333333333332,0.98,1.0,0.0094280904158206,1.0,0.98,1.0,M2J_A1_B1_C1,M2J_A1_B1_C2,0.36582,PREDICTED,0.36582,0.5161469422741822,2.527236784024143,0.5,0.9928405062329764,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9894977853767728,0.0001250433740121,0.0111822794640522,2000,0.97,-0.6041799999999999,0.030000000000000027,0.023333333333333206,0.0228405062329764,0.019497785376772825
0.975,G0,200.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9933333333333332,0.98,1.0,0.0094280904158206,1.0,0.98,1.0,M2J_A1_B1_C1,M2J_A1_B1_C2,0.324324,PREDICTED,0.324324,0.5161469422741822,2.527236784024143,0.5,0.9928405062329764,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9894977853767728,0.0001250433740121,0.0111822794640522,2000,0.965,-0.640676,0.03500000000000003,0.02833333333333321,0.027840506232976403,0.02449778537677283
0.975,G0,205.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9933333333333332,0.98,1.0,0.0094280904158206,1.0,0.98,1.0,M2J_A1_B1_C1,M2J_A1_B1_C2,0.348348,PREDICTED,0.348348,0.5161469422741822,2.527236784024143,0.5,0.9942726882544978,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9899974923236736,0.0001250433740121,0.0111822794640522,2000,0.97,-0.621652,0.030000000000000027,0.023333333333333206,0.0242726882544978,0.01999749232367365
0.975,G0,210.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9933333333333332,0.98,1.0,0.0094280904158206,1.0,0.98,1.0,M2J_A1_B1_C1,M2J_A1_B1_C2,0.385764,PREDICTED,0.385764,0.5161469422741822,2.527236784024143,0.5,0.9957043981624916,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9914984015438872,0.0001250433740121,0.0111822794640522,2000,0.975,-0.589236,0.025000000000000022,0.0183333333333332,0.02070439816249159,0.016498401543887264
0.975,G0,215.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9933333333333332,0.98,1.0,0.0094280904158206,1.0,0.98,1.0,M2J_A1_B1_C1,M2J_A1_B1_C2,0.348936,PREDICTED,0.348936,0.5161469422741822,2.527236784024143,0.5,0.9957043981624916,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9914984015438872,0.0001250433740121,0.0111822794640522,2000,0.975,-0.626064,0.025000000000000022,0.0183333333333332,0.02070439816249159,0.016498401543887264
0.975,G0,220.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9966666666666668,0.99,1.0,0.0047140452079103,1.0,0.99,1.0,M2J_A1_B1_C1,M2J_A1_B1_C2,0.36432,PREDICTED,0.36432,0.5161469422741822,2.527236784024143,0.5,0.9971361080704852,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9924996038171996,0.0001250433740121,0.0111822794640522,2000,0.98,-0.61568,0.020000000000000018,0.01666666666666683,0.017136108070485268,0.012499603817199612
0.975,G0,225.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9966666666666668,0.99,1.0,0.0047140452079103,1.0,0.99,1.0,M2J_A1_B1_C1,M2J_A1_B1_C2,0.376464,PREDICTED,0.376464,0.5161469422741822,2.527236784024143,0.5,0.9964202531164882,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9919993007437948,0.0001250433740121,0.0111822794640522,2000,0.98,-0.603536,0.020000000000000018,0.01666666666666683,0.016420253116488204,0.01199930074379485
0.975,G0,230.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9966666666666668,0.99,1.0,0.0047140452079103,1.0,0.99,1.0,M2J_A1_B1_C1,M2J_A1_B1_C2,0.318318,PREDICTED,0.318318,0.5161469422741822,2.527236784024143,0.5,0.9964202531164882,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9919993007437948,0.0001250433740121,0.0111822794640522,2000,0.975,-0.656682,0.025000000000000022,0.021666666666666834,0.021420253116488208,0.016999300743794854
0.975,G0,235.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9966666666666668,0.99,1.0,0.0047140452079103,1.0,0.99,1.0,M2J_A1_B1_C1,M2J_A1_B1_C2,0.36234,PREDICTED,0.36234,0.5161469422741822,2.527236784024143,0.5,0.9957043981624916,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9924987124983514,0.0001250433740121,0.0111822794640522,2000,0.975,-0.61266,0.025000000000000022,0.021666666666666834,0.02070439816249159,0.017498712498351443
0.975,G0,240.0,1.27,0.6555066166882115,3.2095907157106627,0.5,1.0,0.9966666666666668,0.99,1.0,0.0047140452079103,1.0,0.99,1.0,M2J_A1_B1_C1,M2J_A1_B1_C2,0.296208,PREDICTED,0.296208,0.5161469422741822,2.527236784024143,0.5,0.9949889490976568,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9919987046172914,0.0001250433740121,0.0111822794640522,2000,0.975,-0.678792,0.025000000000000022,0.021666666666666834,0.019988949097656805,0.01699870461729147
