replicate,mae_top1_1400,mae_uniform14_eq1400,mae_weighted14_eq1400,delta_weighted_minus_uniform,delta_weighted_minus_top1
840,0.02742599742599744,0.05843758043758044,0.04781881624837745,-0.01061876418920299,0.02039281882238001
841,0.03403603603603605,0.05850193050193049,0.048623462818269986,-0.009878467683660505,0.014587426782233938
842,0.03462676962676964,0.056364221364221374,0.04446548813179927,-0.011898733232422104,0.009838718505029632
843,0.031429858429858445,0.06361647361647364,0.05159766895600412,-0.01201880466046952,0.020167810526145677
844,0.026000000000000016,0.07096396396396397,0.060164484026730816,-0.010799479937233153,0.0341644840267308
845,0.028858429858429874,0.060664092664092686,0.04985287766741585,-0.010811214996676838,0.020994447808985975
846,0.03328957528957531,0.06276447876447877,0.05330684590000911,-0.009457632864469663,0.020017270610433797
847,0.026169884169884184,0.05400643500643504,0.04193301650731495,-0.012073418499120088,0.015763132337430766
848,0.028769626769626785,0.04965122265122268,0.03808936191726086,-0.011561860733961822,0.009319735147634074
849,0.03051351351351353,0.0664517374517375,0.056302714372376224,-0.010149023079361282,0.025789200858862694
850,0.029317889317889333,0.04849292149292154,0.03602656586744162,-0.012466355625479916,0.006708676549552289
851,0.037598455598455614,0.04281338481338484,0.03185855740969971,-0.010954827403685134,-0.005739898188755907
852,0.03123680823680826,0.06232689832689831,0.052211517086101784,-0.010115381240796528,0.020974708849293526
853,0.031086229086229104,0.0664581724581725,0.05190144821354523,-0.014556724244627263,0.02081521912731613
854,0.03335263835263837,0.060001287001286985,0.050144780872827525,-0.00985650612845946,0.01679214252018916
855,0.02517117117117119,0.03912097812097811,0.036074699444255495,-0.003046278676722615,0.010903528273084304
856,0.025494208494208512,0.043106821106821125,0.033355226153263313,-0.009751594953557811,0.007861017659054802
857,0.031499356499356514,0.06423423423423427,0.05312157823207909,-0.011112656002155184,0.021622221732722574
858,0.026692406692406717,0.06475546975546977,0.05419065032783364,-0.010564819427636124,0.027498243635426925
859,0.0327799227799228,0.06326640926640931,0.04973279215390172,-0.013533617112507584,0.01695286937397892
860,0.03166924066924069,0.0377915057915058,0.02985446528301256,-0.00793704050849324,-0.0018147753862281304
861,0.02704375804375806,0.0673770913770914,0.055848737889870416,-0.011528353487220984,0.028804979846112355
862,0.030297297297297313,0.03996267696267698,0.03497591809368204,-0.004986758868994939,0.00467862079638473
863,0.029844272844272858,0.05750579150579149,0.048081209140355574,-0.009424582365435918,0.018236936296082716
864,0.028588159588159603,0.04920978120978125,0.03860725062127946,-0.010602530588501788,0.010019091033119858
865,0.027316602316602333,0.048817245817245794,0.03719436828665129,-0.011622877530594503,0.009877765970048958
866,0.027858429858429876,0.046305019305019304,0.0376228510969218,-0.008682168208097502,0.009764421238491926
867,0.03184169884169886,0.0440720720720721,0.035982281949087626,-0.008089790122984476,0.004140583107388768
868,0.02494594594594596,0.05427541827541827,0.039449851683344396,-0.014825566592073874,0.014503905737398435
869,0.02573230373230375,0.05522136422136421,0.04255032976996558,-0.012671034451398624,0.016818026037661832
870,0.029601029601029616,0.07177477477477479,0.06034218062711415,-0.011432594147660638,0.03074115102608453
871,0.026660231660231678,0.05499099099099099,0.04145420275811761,-0.013536788232873374,0.014793971097885935
872,0.030571428571428583,0.0482123552123552,0.03805720063494554,-0.010155154577409661,0.007485772063516957
873,0.0303835263835264,0.032155727155727176,0.026629889574775842,-0.005525837580951334,-0.0037536368087505573
874,0.03662419562419564,0.045781209781209774,0.0380022945486731,-0.007778915232536675,0.001378098924477461
875,0.028001287001287015,0.04489060489060491,0.034622520542381074,-0.010268084348223835,0.006621233541094059
876,0.0270836550836551,0.08524453024453023,0.0782346865505085,-0.007009843694021731,0.0511510314668534
877,0.0336821106821107,0.07154826254826256,0.06159757537491111,-0.009950687173351451,0.027915464692800408
878,0.0277837837837838,0.04873616473616476,0.038538910121995174,-0.010197254614169586,0.010755126338211372
879,0.029440154440154454,0.05655984555984555,0.04117633956460342,-0.01538350599524213,0.011736185124448965
880,0.026535392535392555,0.05266924066924068,0.042439332995652196,-0.010229907673588487,0.01590394046025964
881,0.03572844272844275,0.07158043758043758,0.06285612179181402,-0.008724315788623566,0.02712767906337127
882,0.031558558558558575,0.04855598455598457,0.03852086059146531,-0.010035123964519256,0.0069623020329067364
883,0.028719433719433737,0.07447104247104247,0.061789887818092956,-0.012681154652949514,0.03307045409865922
884,0.02766924066924069,0.047534105534105524,0.039558291141015924,-0.0079758143930896,0.011889050471775235
885,0.02849034749034751,0.05145045045045045,0.04018275570833599,-0.011267694742114462,0.01169240821798848
886,0.027073359073359088,0.07704890604890602,0.06609219945146307,-0.010956706597442953,0.03901884037810398
887,0.029059202059202077,0.0605482625482626,0.04742977907443827,-0.013118483473824327,0.018370577015236197
888,0.028199485199485213,0.06625353925353929,0.056297315547980925,-0.009956223705558362,0.028097830348495712
889,0.02600257400257402,0.0674697554697555,0.056865125675030374,-0.01060462979472513,0.030862551672456353
890,0.023534105534105555,0.05955984555984554,0.0485387766194311,-0.011021068940414436,0.025004671085325548
891,0.027325611325611347,0.05307335907335906,0.0387137473139725,-0.014359611759386562,0.011388135988361154
892,0.030539253539253554,0.04594851994851994,0.03328737550102878,-0.012661144447491161,0.002748121961775228
893,0.035066924066924084,0.06295238095238095,0.052424193354267457,-0.010528187598113498,0.017357269287343373
894,0.027931788931788944,0.04681209781209782,0.03968095803619401,-0.007131139775903815,0.011749169104405065
895,0.029655083655083667,0.034657657657657645,0.025881971408041535,-0.00877568624961611,-0.003773112247042132
896,0.033631917631917654,0.05000772200772206,0.03904415922266414,-0.010963562785057918,0.005412241590746485
897,0.028562419562419582,0.04561776061776063,0.035768530123401004,-0.009849230494359623,0.007206110560981423
898,0.028625482625482642,0.04495881595881597,0.035535197137686714,-0.009423618821129257,0.006909714512204072
899,0.026459459459459475,0.048657657657657685,0.042264944171656334,-0.0063927134860013515,0.01580548471219686
900,0.029688545688545703,0.06433848133848136,0.05158691672920976,-0.012751564609271598,0.021898371040664055
901,0.040942084942084955,0.057665379665379664,0.0486437971048576,-0.009021582560522066,0.007701712162772642
902,0.028368082368082383,0.05455212355212358,0.04362326892394955,-0.010928854628174028,0.015255186555867165
903,0.028978120978120993,0.048409266409266405,0.041755437786243084,-0.006653828623023321,0.01277731680812209
904,0.02741055341055343,0.03260231660231662,0.027592218105689157,-0.005010098496627462,0.00018166469513572828
905,0.026177606177606196,0.05867953667953666,0.04785938384821351,-0.010820152831323149,0.021681777670607316
906,0.03168082368082369,0.04989060489060492,0.04049822966820914,-0.009392375222395784,0.008817405987385445
907,0.031539253539253555,0.05833590733590732,0.04707028696183245,-0.011265620374074872,0.015531033422578895
908,0.025118404118404134,0.07771428571428574,0.06564613019889183,-0.012068155515393905,0.0405277260804877
909,0.027232947232947256,0.04320592020592025,0.03459630080713988,-0.008609619398780369,0.007363353574192624
910,0.027118404118404136,0.04870785070785071,0.03661083030503075,-0.012097020402819965,0.009492426186626612
911,0.031074646074646092,0.03754440154440154,0.030197741808347278,-0.007346659736054265,-0.0008769042662988141
912,0.03571943371943373,0.08168082368082369,0.07377788557196799,-0.0079029381088557,0.03805845185253426
913,0.029583011583011597,0.0417953667953668,0.032763901238542475,-0.009031465556824325,0.003180889655530879
914,0.030214929214929236,0.05177606177606178,0.039511939904911905,-0.012264121871149877,0.00929701068998267
915,0.02923680823680825,0.047485199485199525,0.03749068803298768,-0.009994511452211842,0.008253879796179434
916,0.03685070785070787,0.04466795366795368,0.03595871459288866,-0.008709239075065024,-0.0008919932578192111
917,0.028684684684684703,0.04106306306306307,0.034669901460962896,-0.006393161602100177,0.005985216776278193
918,0.04072844272844274,0.05030759330759334,0.037954587380588246,-0.012353005927005091,-0.002773855347854494
919,0.028817245817245832,0.03559330759330761,0.047168244132794204,0.011574936539486595,0.018350998315548372
920,0.02874131274131276,0.07118404118404116,0.0599862289875331,-0.011197812196508061,0.03124491624622034
921,0.02695366795366797,0.053714285714285756,0.045393079581114354,-0.008321206133171402,0.018439411627446382
922,0.03136808236808238,0.04182368082368084,0.03212419282649482,-0.009699487997186021,0.0007561104584124373
923,0.02770398970398972,0.05997554697554698,0.046906970373279074,-0.013068576602267908,0.019202980669289355
924,0.02911068211068213,0.06787644787644787,0.05445044101509296,-0.013426006861354908,0.025339758904410828
925,0.034535392535392555,0.05270913770913774,0.04116859363638625,-0.011540544072751485,0.006633201100993698
926,0.028828828828828843,0.0614015444015444,0.051827843851251096,-0.009573700550293301,0.022999015022422253
927,0.032700128700128714,0.055212355212355214,0.043796914090543704,-0.01141544112181151,0.01109678539041499
928,0.02712097812097814,0.05415958815958821,0.040929704723263384,-0.013229883436324828,0.013808726602285243
929,0.031097812097812115,0.05023938223938228,0.03834664808337091,-0.011892734156011366,0.007248835985558796
930,0.02676447876447878,0.05827155727155723,0.04810864384757776,-0.010162913423979472,0.021344165083098977
931,0.02580952380952383,0.07536936936936939,0.06388617173828236,-0.01148319763108703,0.03807664792875853
932,0.02884169884169886,0.04984041184041185,0.03853831175630052,-0.011302100084111331,0.009696612914601662
933,0.02774517374517376,0.06932561132561134,0.05570121925158879,-0.013624392074022551,0.027956045506415027
934,0.029223938223938244,0.06299356499356501,0.052147832260933766,-0.010845732732631244,0.02292389403699552
935,0.03104375804375806,0.040661518661518695,0.03520586856140843,-0.005455650100110267,0.004162110517650367
936,0.029984555984556002,0.05519176319176322,0.045521826321894554,-0.009669936869868667,0.015537270337338552
937,0.025630630630630646,0.06148906048906051,0.050412528529126824,-0.011076531959933689,0.024781897898496177
938,0.0267824967824968,0.060671814671814664,0.04794454229721809,-0.012727272374596574,0.02116204551472129
939,0.029288288288288306,0.057069498069498056,0.04826600627436708,-0.008803491795130979,0.018977717986078772
940,0.03009395109395111,0.05472200772200774,0.04356318861657868,-0.011158819105429062,0.013469237522627568
941,0.031574002574002585,0.05102574002574006,0.037107478403540096,-0.013918261622199966,0.005533475829537511
942,0.025175032175032194,0.0455778635778636,0.03356113384491716,-0.012016729732946443,0.008386101669884963
943,0.025419562419562437,0.07266023166023171,0.06070298316955668,-0.011957248490675025,0.03528342074999424
944,0.03207464607464609,0.06557528957528957,0.05445601197445359,-0.011119277600835982,0.0223813658998075
945,0.02600514800514802,0.048365508365508396,0.03518972476138875,-0.013175783604119647,0.00918457675624073
946,0.02706949806949809,0.06203346203346201,0.05162847451259149,-0.010404987520870518,0.024558976443093402
947,0.03709395109395111,0.0640836550836551,0.053854509229839025,-0.010229145853816075,0.016760558135887914
948,0.030140283140283154,0.05214800514800517,0.03852418302890997,-0.0136238221190952,0.008383899888626815
949,0.034920205920205935,0.08399613899613893,0.07651259253864055,-0.00748354645749838,0.04159238661843462
950,0.028186615186615204,0.060193050193050206,0.049026455534754314,-0.011166594658295892,0.02083984034813911
951,0.029585585585585602,0.0386782496782497,0.03042305593518483,-0.008255193743064868,0.0008374703495992279
952,0.021975546975546992,0.05843114543114543,0.048083383394325434,-0.010347762036819995,0.02610783641877844
953,0.02679150579150581,0.07642985842985844,0.06668488839244643,-0.00974497003741201,0.03989338260094062
954,0.030023166023166035,0.06877863577863579,0.05703735421568195,-0.011741281562953836,0.027014188192515914
955,0.0317786357786358,0.07010038610038612,0.058630358694485095,-0.011470027405901022,0.026851722915849294
956,0.032593307593307606,0.051692406692406684,0.04244599613873766,-0.009246410553669024,0.009852688545430054
957,0.03025225225225227,0.08433333333333334,0.07550891762267822,-0.00882441571065512,0.045256665370425955
958,0.026996138996139014,0.05487258687258688,0.04464812556754464,-0.010224461305042239,0.017651986571405626
959,0.024859716859716875,0.07194208494208496,0.06141608709402333,-0.010525997848061623,0.036556370234306454
960,0.03190604890604892,0.05616988416988418,0.045647929854061804,-0.010521954315822375,0.013741880948012881
961,0.029826254826254842,0.06836808236808234,0.05637372178052232,-0.011994360587560017,0.02654746695426748
962,0.034518661518661536,0.03948777348777351,0.030989543933317865,-0.008498229554455648,-0.003529117585343671
963,0.03555212355212357,0.05439639639639641,0.044939926248455615,-0.009456470147940793,0.009387802696332048
964,0.025855855855855873,0.05925997425997426,0.049792584247325494,-0.009467390012648763,0.02393672839146962
965,0.03358815958815961,0.06197940797940798,0.051455654094009186,-0.010523753885398793,0.017867494505849575
966,0.027397683397683417,0.06614543114543116,0.054987112936663286,-0.011158318208767871,0.02758942953897987
967,0.02880308880308882,0.049750321750321735,0.038149887842716695,-0.01160043390760504,0.009346799039627877
968,0.026911196911196925,0.052719433719433745,0.04495885721369433,-0.007760576505739414,0.018047660302497406
969,0.030418275418275437,0.06163063063063065,0.05158822075407535,-0.010042409876555303,0.02116994533579991
970,0.026903474903474923,0.06725868725868725,0.05528519939874078,-0.011973487859946473,0.028381724495265853
971,0.030485199485199503,0.04374646074646077,0.03517334175460918,-0.008573118991851592,0.0046881422694096744
972,0.026833976833976852,0.05945431145431146,0.04986891654992065,-0.00958539490439081,0.023034939715943798
973,0.02704504504504506,0.03334491634491637,0.03267672808340994,-0.0006681882615064277,0.005631683038364879
974,0.028066924066924084,0.06562290862290862,0.05240191551706418,-0.013220993105844438,0.0243349914501401
975,0.035259974259974285,0.07012355212355215,0.057490741617728706,-0.01263281050582344,0.022230767357754422
976,0.025431145431145448,0.046253539253539276,0.04148673057731296,-0.004766808676226315,0.016055585146167513
977,0.02703217503217505,0.08197297297297299,0.07146074731673224,-0.010512225656240742,0.0444285722845572
978,0.029360360360360375,0.06293951093951093,0.05398093500625796,-0.008958575933252971,0.024620574645897585
979,0.0277812097812098,0.051546975546975585,0.04245450695036441,-0.009092468596611177,0.014673297169154609
980,0.027535392535392552,0.05771042471042472,0.04899321391568407,-0.008717210794740651,0.02145782138029152
981,0.027554697554697572,0.06928056628056625,0.05687014049175448,-0.012410425788811776,0.029315442937056905
982,0.03220205920205922,0.07262290862290863,0.06134690387256966,-0.01127600475033897,0.029144844670510435
983,0.0286846846846847,0.06346975546975547,0.05547145465942389,-0.007998300810331586,0.026786769974739187
984,0.025155727155727173,0.07513513513513517,0.06524065670860729,-0.00989447842652788,0.04008492955288012
985,0.02794594594594596,0.051229086229086215,0.03981693584688327,-0.011412150382202946,0.01187098990093731
986,0.033570141570141585,0.04265508365508367,0.0401733127943207,-0.002481770860762969,0.006603171224179118
987,0.03173616473616475,0.05712097812097817,0.047328603477521075,-0.009792374643457093,0.015592438741356324
988,0.027867438867438882,0.07272972972972971,0.062283397429759614,-0.0104463322999701,0.03441595856232073
989,0.027225225225225243,0.053684684684684715,0.04156771027167215,-0.012116974413012564,0.014342485046446907
990,0.0321853281853282,0.05722651222651224,0.051174881269622344,-0.006051630956889896,0.01898955308429414
991,0.02880823680823683,0.06320205920205915,0.05394940737070359,-0.009252651831355561,0.02514117056246676
992,0.03221235521235523,0.03769626769626772,0.03235461705517868,-0.005341650641089039,0.00014226184282345455
993,0.026850707850707863,0.04884555984555984,0.041467048829978634,-0.007378511015581207,0.01461634097927077
994,0.02742985842985845,0.053956241956241956,0.04381415886573881,-0.010142083090503143,0.016384300435880364
995,0.031616473616473635,0.07445302445302444,0.06416602942363436,-0.01028699502939008,0.03254955580716073
996,0.031238095238095252,0.05672586872586876,0.04502669678845595,-0.011699171937412808,0.013788601550360699
997,0.028537966537966555,0.07777091377091379,0.06884623549971286,-0.008924678271200928,0.0403082689617463
998,0.02993822393822396,0.06484555984555987,0.049325009935975724,-0.015520549909584146,0.019386785997751763
999,0.03315830115830118,0.06571299871299877,0.05393073964861157,-0.011782259064387193,0.020772438490310394
1000,0.025567567567567586,0.07668983268983272,0.06443067940813405,-0.012259153281698673,0.038863111840566456
1001,0.030180180180180195,0.056920205920205906,0.04521862311978823,-0.011701582800417679,0.015038442939608033
1002,0.03230888030888033,0.054729729729729754,0.04240132749098014,-0.012328402238749613,0.010092447182099812
1003,0.035899613899613915,0.04514157014157016,0.0376063232284933,-0.0075352469130768596,0.0017067093288793828
1004,0.027849420849420867,0.0666138996138996,0.05564751419213287,-0.010966385421766735,0.027798093342712
1005,0.029978120978120998,0.039563706563706565,0.03147866554706967,-0.008085041016636894,0.0015005445689486724
1006,0.02660102960102962,0.06128700128700131,0.049569577619216654,-0.011717423667784659,0.022968548018187034
1007,0.029471042471042493,0.043851994851994855,0.04774906101394722,0.003897066161952366,0.018278018542904728
1008,0.028038610038610058,0.05994594594594596,0.05166380924292805,-0.00828213670301791,0.023625199204317993
1009,0.02970398970398972,0.07138996138996141,0.060778169169497236,-0.010611792220464177,0.031074179465507515
1010,0.027767052767052786,0.06270141570141569,0.05001596622547882,-0.012685449475936868,0.022248913458426032
1011,0.031048906048906068,0.04713642213642218,0.03550799867229595,-0.011628423464126236,0.004459092623389879
1012,0.0348854568854569,0.04105148005148007,0.03449863575481857,-0.006552844296661503,-0.000386821130638329
1013,0.030199485199485215,0.05799871299871297,0.04610983244744039,-0.01188888055127258,0.015910347247955172
1014,0.02411325611325613,0.0675096525096525,0.056573202155667905,-0.010936450353984599,0.03245994604241177
1015,0.03297683397683399,0.052922779922779904,0.04244114742853345,-0.010481632494246454,0.009464313451699458
1016,0.022606177606177624,0.05981209781209784,0.04871203160834749,-0.011100066203750349,0.02610585400216987
1017,0.026570141570141592,0.07997683397683401,0.06979273933473486,-0.010184094642099156,0.043222597764593265
1018,0.029494208494208512,0.051236808236808276,0.041270589845953665,-0.009966218390854611,0.011776381351745153
1019,0.028316602316602338,0.06266795366795366,0.05098006659761168,-0.011687887070341983,0.022663464281009342
1020,0.029319176319176337,0.07133333333333335,0.06191846309195677,-0.009414870241376577,0.03259928677278043
1021,0.027480051480051493,0.045893178893178926,0.03533837819129107,-0.010554800701887856,0.007858326711239576
1022,0.03215315315315317,0.08030501930501932,0.07039989571897365,-0.009905123586045672,0.03824674256582048
1023,0.025348777348777368,0.045715572715572694,0.03818216239500013,-0.007533410320572566,0.012833385046222761
1024,0.03470527670527672,0.05216216216216217,0.039356133192803476,-0.012806028969358695,0.004650856487526757
1025,0.02781338481338483,0.06976061776061779,0.05955479665723196,-0.010205821103385825,0.03174141184384713
1026,0.02894465894465896,0.06798455598455594,0.05545278984849215,-0.012531766136063792,0.026508130903833187
1027,0.035347490347490365,0.053195624195624236,0.042410462823157184,-0.010785161372467052,0.007062972475666819
1028,0.029994851994852006,0.07569755469755468,0.0629028179196753,-0.012794736777879387,0.032907965924823285
1029,0.02930501930501932,0.06333719433719434,0.04954062353032961,-0.013796570806864729,0.020235604225310292
1030,0.03158687258687261,0.05101287001287003,0.04145870039289006,-0.009554169619979971,0.009871827806017454
1031,0.029287001287001308,0.06272072072072077,0.049990448619725646,-0.012730272100995123,0.020703447332724337
1032,0.028285714285714303,0.061427284427284436,0.05049298213793863,-0.010934302289345804,0.02220726785222433
1033,0.03345173745173746,0.046534105534105544,0.03668325915195264,-0.009850846382152903,0.0032315217002151786
1034,0.023532818532818547,0.058344916344916356,0.04950000899290679,-0.008844907352009566,0.025967190460088243
1035,0.02838867438867441,0.05137323037323037,0.041824894297274436,-0.009548336075955934,0.013436219908600024
1036,0.029275418275418286,0.06714285714285717,0.05390029329685317,-0.013242563846004002,0.024624875021434883
1037,0.030167310167310182,0.058471042471042525,0.046640924040127006,-0.011830118430915519,0.016473613872816824
1038,0.03215701415701417,0.06264350064350066,0.05137950120879824,-0.011263999434702424,0.019222487051784067
1039,0.03102316602316604,0.04465894465894464,0.034502836979505506,-0.010156107679439134,0.0034796709563394666
1040,0.027728442728442746,0.07146332046332048,0.05866751739319947,-0.012795803070121008,0.030939074664756722
1041,0.02574903474903477,0.03856756756756757,0.035954917559252786,-0.0026126500083147874,0.010205882810218017
1042,0.031823680823680846,0.05581981981981981,0.04586796842813973,-0.009951851391680082,0.014044287604458881
1043,0.026759330759330777,0.04891634491634488,0.0390744801102608,-0.00984186480608408,0.012315149350930026
1044,0.025491634491634513,0.0705868725868726,0.05897135249761078,-0.011615520089261824,0.03347971800597627
1045,0.02731016731016733,0.06658043758043761,0.05511909437990963,-0.011461343200527975,0.027808927069742303
1046,0.03220463320463322,0.06951480051480052,0.05539323677257533,-0.014121563742225195,0.023188603567942105
1047,0.02782496782496784,0.07073487773487773,0.05973769751758096,-0.010997180217296773,0.03191272969261312
1048,0.02589703989703991,0.06772972972972971,0.05839205036658953,-0.00933767936314018,0.03249501046954962
1049,0.02937709137709139,0.06780823680823678,0.05585415654573708,-0.011954080262499694,0.026477065168645692
1050,0.03757400257400259,0.0772084942084942,0.06884324331021739,-0.008365250898276805,0.0312692407362148
1051,0.0293861003861004,0.06254826254826254,0.05219037860240949,-0.010357883945853047,0.022804278216309093
1052,0.027648648648648667,0.06357528957528957,0.05255547920563449,-0.011019810369655082,0.024906830556985823
1053,0.030824967824967835,0.07489703989703989,0.06465262126452502,-0.010244418632514865,0.03382765343955718
1054,0.020617760617760637,0.07571042471042473,0.06620778301547103,-0.009502641694953698,0.0455900223977104
1055,0.025320463320463338,0.041953667953667964,0.03262032016292393,-0.009333347790744032,0.007299856842460595
1056,0.02676319176319178,0.042796653796653816,0.03294552705980069,-0.009851126736853129,0.006182335296608908
1057,0.032661518661518674,0.07396267696267692,0.06363538510852222,-0.010327291854154694,0.030973866447003548
1058,0.030803088803088817,0.08747747747747746,0.07943998744413235,-0.008037490033345113,0.04863689864104353
1059,0.027392535392535413,0.06505019305019305,0.05335469244631591,-0.01169550060387714,0.025962157053780497
1060,0.02529472329472331,0.05042985842985845,0.05961018276985339,0.009180324339994939,0.03431545947513008
1061,0.02405405405405407,0.0510836550836551,0.041711247943740794,-0.009372407139914309,0.017657193889686725
1062,0.028752895752895774,0.034893178893178896,0.034278776391109454,-0.0006144025020694416,0.00552588063821368
1063,0.028217503217503236,0.07281081081081081,0.06337020840610723,-0.009440602404703582,0.03515270518860399
1064,0.02302574002574004,0.04231274131274131,0.03493011269345049,-0.007382628619290822,0.01190437266771045
1065,0.030885456885456894,0.06271943371943373,0.052094789656523637,-0.01062464406291009,0.021209332771066743
1066,0.029018018018018038,0.04826898326898327,0.03892939446249174,-0.00933958880649153,0.0099113764444737
1067,0.03156628056628058,0.043060489060489114,0.03095100470685129,-0.012109484353637824,-0.0006152758594292901
1068,0.02557400257400259,0.060585585585585584,0.04733103744209343,-0.013254548143492154,0.02175703486809084
1069,0.03687258687258689,0.03517503217503222,0.027505884435098008,-0.007669147739934212,-0.009366702437488883
1070,0.03626383526383528,0.05846203346203347,0.0462495251663976,-0.012212508295635874,0.009985689902562316
1071,0.02891377091377093,0.0670926640926641,0.05945578322171283,-0.007636880870951268,0.030542012307941898
1072,0.03164350064350066,0.06271428571428571,0.05275036195627812,-0.009963923758007587,0.02110686131277746
1073,0.03674517374517376,0.0435817245817246,0.03228494232353145,-0.011296782258193153,-0.004460231421642313
1074,0.027891891891891906,0.053384813384813386,0.04035742342274464,-0.013027389962068744,0.012465531530852735
1075,0.025048906048906066,0.038169884169884184,0.03127182657961551,-0.006898057590268673,0.006222920530709445
1076,0.029227799227799247,0.05911711711711711,0.04569398032594983,-0.01342313679116728,0.016466181098150585
1077,0.03125353925353927,0.05886229086229088,0.04865746983227004,-0.010204821030020843,0.01740393057873077
1078,0.02742213642213644,0.07615701415701416,0.06686624444524007,-0.009290769711774088,0.039444108023103636
1079,0.035577863577863605,0.05978893178893179,0.05096980983000679,-0.008819121958925001,0.015391946252143185
1080,0.028746460746460763,0.0756113256113256,0.0649337931250857,-0.010677532486239899,0.03618733237862493
1081,0.029365508365508386,0.07216216216216219,0.06139369297928908,-0.010768469182873108,0.032028184613780694
1082,0.03872715572715574,0.0573732303732304,0.04405602974183552,-0.013317200631394882,0.0053288740146797825
1083,0.02626383526383528,0.0751093951093951,0.06389190054772056,-0.011217494561674535,0.037628065283885286
1084,0.03268983268983271,0.0564092664092664,0.04283100151968749,-0.01357826488957891,0.010141168829854781
1085,0.028337194337194352,0.045069498069498067,0.03485693638816091,-0.010212561681337155,0.006519742050966559
1086,0.03145302445302447,0.058229086229086235,0.04645264041774828,-0.011776445811337959,0.014999615964723809
1087,0.02701287001287003,0.042238095238095255,0.03621781177290833,-0.006020283465186925,0.0092049417600383
1088,0.028626769626769643,0.03719691119691121,0.040075189630912014,0.0028782784340008055,0.011448420004142371
1089,0.029126126126126143,0.05398712998712999,0.04629896227717777,-0.007688167709952218,0.01717283615105163
1090,0.021765765765765784,0.062306306306306326,0.05092752570314589,-0.011378780603160436,0.029161759937380106
1091,0.03716087516087518,0.057530244530244495,0.04623658594436018,-0.011293658585884318,0.009075710783485
1092,0.025894465894465913,0.07088674388674392,0.06163872942779268,-0.009248014458951237,0.03574426353332677
1093,0.031018018018018036,0.057491634491634434,0.04606501036360687,-0.011426624128027564,0.015046992345588834
1094,0.027456885456885474,0.03979922779922782,0.03879271913474258,-0.0010065086644852408,0.011335833677857107
1095,0.024803088803088822,0.03413770913770914,0.035358113543317894,0.0012204044056087562,0.010555024740229072
1096,0.03260489060489063,0.03180823680823681,0.026875519838486076,-0.004932716969750731,-0.005729370766404552
1097,0.03261647361647363,0.053602316602316624,0.04183469572150906,-0.011767620880807565,0.00921822210503543
1098,0.03436036036036037,0.05725096525096527,0.046706714215847274,-0.010544251035117996,0.012346353855486901
1099,0.030961389961389977,0.06416988416988414,0.0550783675674678,-0.009091516602416347,0.02411697760607782
1100,0.02770012870012872,0.04480308880308882,0.03498310050810465,-0.00981998829498417,0.007282971807975932
1101,0.02865765765765767,0.04794980694980694,0.03877930864197417,-0.009170498307832772,0.010121650984316496
1102,0.024638352638352654,0.06325225225225224,0.05182550585409152,-0.011426746398160721,0.027187153215738866
1103,0.035068211068211085,0.08054054054054059,0.06930749413008744,-0.011233046410453154,0.034239283061876354
1104,0.03268983268983271,0.03984298584298586,0.03738486009816936,-0.0024581257448164986,0.004695027408336654
1105,0.026630630630630644,0.059431145431145437,0.05056554514179025,-0.008865600289355187,0.023934914511159606
1106,0.03644658944658946,0.06691505791505792,0.05566180781835448,-0.011253250096703436,0.01921521837176502
1107,0.02690862290862293,0.07494337194337199,0.06802315588937655,-0.00692021605399544,0.04111453298075361
1108,0.029069498069498084,0.04965379665379667,0.0370995483627958,-0.012554248291000866,0.00803005029329772
1109,0.026124839124839143,0.07599485199485202,0.06673351702892633,-0.009261334965925697,0.04060867790408718
1110,0.03192149292149293,0.06233590733590734,0.0505443585096553,-0.011791548826252038,0.01862286558816237
1111,0.03425096525096527,0.03951480051480056,0.030463034892253545,-0.009051765622547014,-0.0037879303587117254
1112,0.03283397683397685,0.06512612612612614,0.05472931966945964,-0.010396806456666505,0.021895342835482792
1113,0.0337863577863578,0.0648828828828829,0.05453272528476107,-0.010350157598121822,0.02074636749840327
1114,0.02782239382239384,0.07801287001287002,0.06774380104782264,-0.010269068965047382,0.0399214072254288
1115,0.028863577863577877,0.05512355212355213,0.04443585796131084,-0.010687694162241294,0.015572280097732961
1116,0.030998712998713016,0.058737451737451735,0.04958634921477833,-0.009151102522673406,0.018587636216065313
1117,0.026601029601029624,0.05122265122265124,0.04040941091989132,-0.010813240302759916,0.013808381318861699
1118,0.029272844272844288,0.04491377091377093,0.0349441012286202,-0.009969669685150735,0.005671256955775909
1119,0.026420849420849435,0.06437451737451738,0.05176169932228686,-0.012612818052230523,0.025340849901437423
1120,0.02915186615186617,0.04794980694980699,0.039249474721359895,-0.008700332228447093,0.010097608569493724
1121,0.023159588159588178,0.06217631917631921,0.049084747583699045,-0.013091571592620165,0.025925159424110868
1122,0.029779922779922793,0.0630579150579151,0.05095690752249502,-0.012101007535420073,0.02117698474257223
1123,0.03227027027027029,0.05907207207207207,0.04762497469918439,-0.011447097372887675,0.015354704428914102
1124,0.027833976833976853,0.06656628056628056,0.0548764908323106,-0.011689789733969953,0.02704251399833375
1125,0.032652509652509674,0.04699613899613901,0.03733421396418118,-0.009661925031957834,0.004681704311671503
