budget,rank,variant_id,rho_global,regime,horizon,sigma_member,n_trajectories,alpha_renormalized,joint_weight_x,scale,A_G_l_max,A_G_c_max,A_G_q_min,joint_public_i1_energy,ProviderA_candidate_id,ProviderB_candidate_id,ProviderC_candidate_id,alpha_renormalized_design,joint_weight_y
2000,1,M3Q_R01,0.95,G0,235.0,0.9977777777777778,900,0.4502727660640246,0.4499009294708063,1.23,0.5589555615010651,2.8362482085564817,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G0,240.0,0.9988888888888888,900,0.4502727660640246,0.4499009294708063,1.23,0.5589555615010651,2.8362482085564817,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G1,60.0,0.8577777777777778,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G1,65.0,0.8711111111111111,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G1,70.0,0.87,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G1,75.0,0.87,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G1,80.0,0.8655555555555555,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G1,85.0,0.8777777777777778,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G1,90.0,0.8755555555555555,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G1,95.0,0.8722222222222222,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G1,100.0,0.8666666666666667,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
